term,name,section,component,title,room_Code,start_Time,end_Time,monday,tuesday,wednesday,thursday,friday,online,pre_Req,co_Req,equivalent,association,lab_Required,require_Engineer,id
Summer,COMP348,AA,LEC,PRIN./PROGRAMMING LANGUAGES,H435,885,1035,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP249,,,4606,FALSE,Y,895
Summer,COMP348,AAAA,TUT,PRIN./PROGRAMMING LANGUAGES,H621,795,845,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP249,,,4606,FALSE,Y,896
Summer,COMP348,AAAB,TUT,PRIN./PROGRAMMING LANGUAGES,H524,795,845,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP249,,,4606,FALSE,Y,897
Summer,COMP348,AAAC,TUT,PRIN./PROGRAMMING LANGUAGES,H564,795,845,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP249,,,4606,FALSE,Y,898
Summer,COMP352,AA,LEC,DATA STRUCTURES + ALGORITHMS,H435,1110,1260,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,COMP 249,COMP 232,COEN 352,4608,FALSE,Y,899
Summer,COMP352,AAAE,TUT,DATA STRUCTURES + ALGORITHMS,FG B070,975,1025,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,COMP 249,COMP 232,COEN 352,4608,FALSE,Y,900
Summer,COMP352,AAAF,TUT,DATA STRUCTURES + ALGORITHMS,H403,975,1025,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,COMP 249,COMP 232,COEN 352,4608,FALSE,Y,901
Summer,COMP353,AA,LEC,DATABASES,H1070,885,1050,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(COMP352, COEN352)",,,4609,TRUE,NOENG,902
Summer,COMP353,AAAC,TUT,DATABASES,H619,795,845,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(COMP352, COEN352)",,,4609,TRUE,NOENG,903
Summer,COMP353,AAAD,TUT,DATABASES,H429,795,845,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(COMP352, COEN352)",,,4609,TRUE,NOENG,904
Summer,COMP353,A-X,LAB,DATABASES,H930,615,725,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(COMP352, COEN352)",,,,TRUE,NOENG,905
Summer,COMP353,B-X,LAB,DATABASES,H907,615,725,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(COMP352, COEN352)",,,,TRUE,NOENG,906
Summer,COMP371,AA,LEC,COMPUTER GRAPHICS,,975,1025,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"COMP352, COEN352",,,4610,TRUE,NOENG,907
Summer,COMP371,AX,TUT,COMPUTER GRAPHICS,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"COMP352, COEN352",,,4610,TRUE,NOENG,908
Summer,COMP371,V-X,LAB,COMPUTER GRAPHICS,,1207,1380,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"COMP352, COEN352",,,,TRUE,NOENG,909
Summer,COMP371,W-X,LAB,COMPUTER GRAPHICS,,1207,1380,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"COMP352, COEN352",,,,TRUE,NOENG,910
Summer,SOEN228,AA,LEC,SYSTEM HARDWARE,H523,1110,1260,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,COMP 228,4612,TRUE,Y,911
Summer,SOEN228,AAAB,TUT,SYSTEM HARDWARE,H616,975,1075,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,COMP 228,4612,TRUE,Y,912
Summer,SOEN228,AAAC,TUT,SYSTEM HARDWARE,H400-2,975,1075,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,COMP 228,4612,TRUE,Y,913
Summer,SOEN228,A-X,LAB,SYSTEM HARDWARE,H821,885,1005,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,COMP 228,,TRUE,NOENG,914
Summer,SOEN228,B-X,LAB,SYSTEM HARDWARE,H825,885,1005,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,COMP 228,,TRUE,NOENG,915
Summer,SOEN228,C-X,LAB,SYSTEM HARDWARE,H821,885,1005,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,COMP 228,,TRUE,NOENG,916
Summer,SOEN287,AA,LEC,WEB PROGRAMMING,H420,705,855,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP248,,COMP 229,4666,FALSE,Y,917
Summer,SOEN287,AAAA,TUT,WEB PROGRAMMING,H429,525,625,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP248,,COMP 229,4666,FALSE,Y,918
Summer,SOEN287,AAAB,TUT,WEB PROGRAMMING,H621,525,625,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP248,,COMP 229,4666,FALSE,Y,919
