term	subject	courseNumber	section	component	name	location	startTime	endTime	monday	tuesday	wednesday	thursday	friday	online	enrollmentCap	preReq	coReq	equivalent	association	requireEngineer
Fall	ENGR	371	R	LEC	PROBABILITY+STATISTICS/ENGR.	H535	13.15.00	14.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	150	ENGR213; ENGR233			2051	NOENG
Fall	ENGR	213	R	LEC	APP.ORDINARY DIFF.EQUATIONS	FGC070	08.45.00	10.00.00	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	130				1086	NOENG
Fall	ENGR	251	R	LEC	THERMODYNAMICS I	FGC080	10.15.00	11.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	120				2028	NOENG
Fall	ENGR	213	R RA	TUT	APP.ORDINARY DIFF.EQUATIONS	H431	08.20.00	10.00.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	65				1086	NOENG
Fall	ENGR	371	R RA	TUT	PROBABILITY+STATISTICS/ENGR.	FGB080	11.45.00	12.35.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	50	ENGR213; ENGR233			2051	NOENG
Fall	ENGR	251	R RA	TUT	THERMODYNAMICS I	FGB030	16.15.00	17.55.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	60				2028	NOENG
Fall	ENGR	213	R RB	TUT	APP.ORDINARY DIFF.EQUATIONS	H433	08.20.00	10.00.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	65				1086	NOENG
Fall	ENGR	371	R RB	TUT	PROBABILITY+STATISTICS/ENGR.	FGB055	10.15.00	11.05.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	50	ENGR213; ENGR233			2051	NOENG
Fall	ENGR	251	R RB	TUT	THERMODYNAMICS I	FGB070	08.10.00	10.00.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	60				2028	NOENG
Fall	ENGR	371	R RC	TUT	PROBABILITY+STATISTICS/ENGR.	FGB080	10.15.00	11.05.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	50	ENGR213; ENGR233			2051	NOENG
Fall	ENGR	391	S	LEC	NUMERICAL METHODS IN ENGR	H557	16.15.00	17.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	78	"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)"		EMAT 391	2063	NOENG
Fall	ENGR	371	S	LEC	PROBABILITY+STATISTICS/ENGR.	H535	13.15.00	14.30.00	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	150	ENGR213; ENGR233			2052	NOENG
Fall	ENGR	391	S SA	TUT	NUMERICAL METHODS IN ENGR	H849	14.15.00	15.05.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	20	"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)"		EMAT 391	2063	NOENG
Fall	ENGR	371	S SA	TUT	PROBABILITY+STATISTICS/ENGR.	H403	13.15.00	14.05.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	50	ENGR213; ENGR233			2052	NOENG
Fall	ENGR	371	S SB	TUT	PROBABILITY+STATISTICS/ENGR.	H401	13.15.00	14.05.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	50	ENGR213; ENGR233			2052	NOENG
Fall	ENGR	391	S SB	TUT	NUMERICAL METHODS IN ENGR	H917	16.15.00	17.05.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	16	"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)"		EMAT 391	2063	NOENG
Fall	ENGR	371	S SC	TUT	PROBABILITY+STATISTICS/ENGR.	FGB055	13.15.00	14.05.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	50	ENGR213; ENGR233			2052	NOENG
Fall	ENGR	391	S SC	TUT	NUMERICAL METHODS IN ENGR	H917	17.45.00	18.35.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	15	"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)"		EMAT 391	2063	NOENG
Fall	ENGR	391	S SD	TUT	NUMERICAL METHODS IN ENGR	H917	16.15.00	17.05.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	27	"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)"		EMAT 391	2063	NOENG
Fall	ENGR	311	T	LEC	TRANSF.CALC+PART.DIFF.EQNS	MBS2.330	16.15.00	17.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	120	ENGR233		EMAT 311	2042	NOENG
Fall	ENGR	242	T	LEC	STATICS	H411	10.15.00	11.30.00	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	100		ENGR213		2004	NOENG
Fall	ENGR	251	T	LEC	THERMODYNAMICS I	H535	10.15.00	11.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	130				2029	NOENG
Fall	ENGR	213	T	LEC	APP.ORDINARY DIFF.EQUATIONS	H110	10.15.00	11.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	130				1087	NOENG
Fall	ENGR	311	T TA	TUT	TRANSF.CALC+PART.DIFF.EQNS	H531	08.30.00	10.10.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	60	ENGR233		EMAT 311	2042	NOENG
Fall	ENGR	242	T TA	TUT	STATICS	MB2.445	13.15.00	14.55.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	55		ENGR213		2004	NOENG
Fall	ENGR	251	T TA	TUT	THERMODYNAMICS I	H435	11.45.00	13.25.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	65				2029	NOENG
Fall	ENGR	213	T TA	TUT	APP.ORDINARY DIFF.EQUATIONS	MBS2.330	13.15.00	14.55.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	65				1087	NOENG
Fall	ENGR	311	T TB	TUT	TRANSF.CALC+PART.DIFF.EQNS	H531	08.30.00	10.10.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	60	ENGR233		EMAT 311	2042	NOENG
Fall	ENGR	242	T TB	TUT	STATICS	MB2.435	13.15.00	14.55.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	55		ENGR213		2004	NOENG
Fall	ENGR	251	T TB	TUT	THERMODYNAMICS I	H531	16.15.00	17.55.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	65				2029	NOENG
Fall	ENGR	213	T TB	TUT	APP.ORDINARY DIFF.EQUATIONS	FGC080	13.15.00	14.55.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	65				1087	NOENG
Fall	ENGR	213	U	LEC	APP.ORDINARY DIFF.EQUATIONS	FGC080	11.45.00	13.00.00	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	130				1088	NOENG
Fall	ENGR	213	U UA	TUT	APP.ORDINARY DIFF.EQUATIONS	H431	14.15.00	15.55.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	65				1088	NOENG
Fall	ENGR	213	U UB	TUT	APP.ORDINARY DIFF.EQUATIONS	H509	14.15.00	15.55.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	65				1088	NOENG
Fall	ENGR	242	V	LEC	STATICS	H531	10.15.00	11.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	110		ENGR213		2005	NOENG
Fall	ENGR	213	V	LEC	APP.ORDINARY DIFF.EQUATIONS	MBS2.330	08.45.00	10.00.00	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	130				1089	NOENG
Fall	ENGR	242	V VA	TUT	STATICS	H539	08.25.00	10.05.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	55		ENGR213		2005	NOENG
Fall	ENGR	213	V VA	TUT	APP.ORDINARY DIFF.EQUATIONS	FGB030	13.45.00	15.25.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	65				1089	NOENG
Fall	ENGR	242	V VB	TUT	STATICS	H565	08.25.00	10.05.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	55		ENGR213		2005	NOENG
Fall	ENGR	213	V VB	TUT	APP.ORDINARY DIFF.EQUATIONS	H557	08.20.00	10.00.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	65				1089	NOENG
Fall	ENGR	311	X	LEC	TRANSF.CALC+PART.DIFF.EQNS	H531	08.45.00	10.00.00	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	120	ENGR233		EMAT 311	2043	NOENG
Fall	ENGR	242	X	LEC	STATICS	H407	10.15.00	11.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	110		ENGR213		2006	NOENG
Fall	ENGR	213	X	LEC	APP.ORDINARY DIFF.EQUATIONS	H435	10.15.00	11.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	135				1090	NOENG
Fall	ENGR	311	X XA	TUT	TRANSF.CALC+PART.DIFF.EQNS	H561	08.30.00	10.10.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	60	ENGR233		EMAT 311	2043	NOENG
Fall	ENGR	242	X XA	TUT	STATICS	FGB070	17.45.00	19.25.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	55		ENGR213		2006	NOENG
Fall	ENGR	213	X XA	TUT	APP.ORDINARY DIFF.EQUATIONS	H561	13.15.00	14.55.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	65				1090	NOENG
Fall	ENGR	311	X XB	TUT	TRANSF.CALC+PART.DIFF.EQNS	FGB070	08.30.00	10.10.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	60	ENGR233		EMAT 311	2043	NOENG
Fall	ENGR	242	X XB	TUT	STATICS	H565	17.45.00	19.25.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	55		ENGR213		2006	NOENG
Fall	ENGR	213	X XB	TUT	APP.ORDINARY DIFF.EQUATIONS	H433	13.15.00	14.55.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	65				1090	NOENG
Fall	ENGR	242	XX	LEC	STATICS	FGB060	17.45.00	20.15.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	100		ENGR213		2007	NOENG
Fall	ENGR	213	XX	LEC	APP.ORDINARY DIFF.EQUATIONS	H435	17.45.00	20.15.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	130				1091	NOENG
Fall	ENGR	242	XXXE	TUT	STATICS	H423	20.30.00	22.10.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	50		ENGR213		2007	NOENG
Fall	ENGR	213	XXXE	TUT	APP.ORDINARY DIFF.EQUATIONS	H433	15.45.00	17.25.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	65				1091	NOENG
Fall	ENGR	242	XXXF	TUT	STATICS	FGB055	20.30.00	22.10.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	50		ENGR213		2007	NOENG
Fall	ENGR	213	XXXF	TUT	APP.ORDINARY DIFF.EQUATIONS	H561	15.45.00	17.25.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	65				1091	NOENG
Fall	ENGR	311	Y	LEC	TRANSF.CALC+PART.DIFF.EQNS	FGC070	16.15.00	17.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	120	ENGR233		EMAT 311	2044	NOENG
Fall	ENGR	311	Y YA	TUT	TRANSF.CALC+PART.DIFF.EQNS	MBS1.401	08.45.00	10.25.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	60	ENGR233		EMAT 311	2044	NOENG
Fall	ENGR	311	Y YB	TUT	TRANSF.CALC+PART.DIFF.EQNS	FGB070	08.45.00	10.25.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	60	ENGR233		EMAT 311	2044	NOENG
Fall	ENGR	242	YY	LEC	STATICS	GNM100	17.45.00	20.15.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	100		ENGR213		2008	NOENG
Fall	ENGR	242	YYYA	TUT	STATICS	H423	20.30.00	22.10.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	50		ENGR213		2008	NOENG
Fall	ENGR	242	YYYB	TUT	STATICS	FGB055	20.30.00	22.10.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	50		ENGR213		2008	NOENG
Fall	ENGR	311	Z	LEC	TRANSF.CALC+PART.DIFF.EQNS	H411	08.45.00	11.30.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	60	ENGR233		EMAT 311	2045	NOENG
Fall	ENGR	311	Z ZA	TUT	TRANSF.CALC+PART.DIFF.EQNS	H415	14.45.00	16.45.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	60	ENGR233		EMAT 311	2045	NOENG
Fall	SOEN	387	F	LEC	WEB-BASED ENTER. APP DESIGN	H920	11.45.00	13.00.00	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	90	"SOEN287, (COMP354, SOEN341)"	COMP353		3333	NOENG
Fall	SOEN	384	F	LEC	MGMT+QUALITY CTRL./SW DEV.	H435	10.15.00	11.30.00	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	160	"SOEN341, ENCS282"			3221	Y
Fall	SOEN	341	F	LEC	SOFTWARE PROCESS	H433	10.15.00	11.30.00	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	65	"(COMP 352, COEN 352)"	ENCS 282		3006	N
Fall	SOEN	384	F FA	TUT	MGMT+QUALITY CTRL./SW DEV.	H420	09.15.00	10.05.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	40	"SOEN341, ENCS282"			3221	Y
